,X1,X2,X3,X4,X5,Y
0,12.290304884454244,1.1271589968964557,-0.0466391217829379,11.127157653866771,-0.8305302686050164,123.29588787757484
1,16.09269024056256,4.595019503467528,2.533667477198353,11.472263183405309,-0.029552478412245075,159.00156157479014
2,9.663073783176205,-1.1227502079443408,0.3880523309538674,10.814633807156675,-0.701985859353194,94.81473842655369
3,8.29194963847247,-1.7292497390679042,-0.07674763417171884,9.789789125812007,0.9822910719466522,79.9480405952699
4,12.19960527189552,-0.07925122094844517,0.2292915855030179,12.163528915867289,-0.6143009041823475,121.06778642042464
5,5.856924425384402,-2.2429593196843416,-1.7632257488535892,8.026859413849078,1.1408172424826002,58.51043317494627
6,13.91732803682763,2.687530554022527,2.1048285587972084,11.324912956058549,1.251185251900751,141.828379928137
7,11.224927232693593,-0.15502109403632902,-1.6447415365894695,11.39102298685835,-0.5202631906703277,111.95966710046993
8,9.56100959502961,-0.15608531959737892,2.809440326039601,9.87526499466502,0.2777524554592639,96.95626199430913
9,9.138745373584474,-1.0292075674494932,-1.7601287608937244,10.154528827681862,-0.1208335864756051,89.98801957140597
10,14.916444036697467,2.7648424105654907,0.09025222992000081,12.116028422518282,-1.8251385107530687,151.08443127157864
11,7.003769474407611,-1.1010619645797872,1.3348541197404928,8.043020579706653,1.0118097517443214,70.88763794220877
12,4.63262393623974,-2.5761393577492293,-0.7751230541209982,7.033619774350397,0.3666994924918107,43.01165949523807
13,7.558034106753402,-1.5790606233636033,1.5478391772470756,9.286887203444538,-1.4078815562036606,76.4153341057488
14,10.494787026624273,0.7572741001282164,3.0093165298723545,9.7360110773123,1.0373383360107318,103.20286563882972
15,11.596135706862238,0.7264735746209265,-0.9004749852798648,10.85909184400209,-1.2463383673059647,119.34386455323937
16,9.176555447844942,0.3390926203075286,0.3636032167135012,8.959664312363772,-0.9406508134580294,90.7695966507654
17,1.5628685494993677,-3.913072170501215,0.056727590057520864,5.557137652486717,0.9780522350550883,15.954511218608854
18,9.982483101030935,-1.530604614249986,0.8211600443834601,11.606347455356996,-0.7376025265316638,102.08922625420499
19,4.495722050243955,-2.213846420139795,-1.0871912351673054,6.610805596635686,0.48461563660736173,45.21996044980617
20,11.161121933294968,1.068834305447917,-1.927973081808074,10.05132462364267,-0.07701744508288923,107.3928747148792
21,10.379066897647128,0.3323714307385089,-0.35642769007709946,10.151864286959885,-0.9519639179394703,105.62940926766095
22,10.801689748606178,0.2552150147613399,1.8549667297477457,10.404176228852931,-0.19344510835060166,108.30473387463256
23,9.221174786932446,-1.2583427527023545,-0.7196061437376143,10.50052154626091,-0.7952393490706369,92.93646322043888
24,11.68781758766707,0.8910478774248975,1.1368030626810741,10.817822191230011,0.1572618528424134,115.47024202261356
25,10.367874989632949,0.6943586672783257,-0.38905597033117356,9.557647561749643,0.0022588177100017915,103.15279440765974
26,15.469905931877275,3.7778511097130414,2.3843325875119246,11.859086751422282,-0.8308944505424514,156.4105671267684
27,10.155447600088943,-0.21315337375274687,0.1470359457218982,10.387721662128907,1.0097657033084475,99.04000774677878
28,7.394345683054468,-2.2811050915653888,1.1695576511486814,9.589991650618265,0.6480643448242908,71.42382479486214
29,5.873750504324215,-3.344974228497501,2.058134576337717,9.004530941418802,-0.33052148226457867,56.64398957905793
30,13.763199022935991,2.1758091814424736,2.0139930635359127,11.546070094249886,0.7508940612637979,134.5927706083721
31,10.457352086888063,-0.9234600228020803,1.2027479711327675,11.505785925010898,1.4522098612438095,106.24618490425779
32,9.473832803971751,1.3046435371798775,0.20344200820649588,8.192661276804602,0.22081859368888387,94.56982069451392
33,6.852713349840973,-1.8425186637195858,-1.4969629499742048,8.557168240990997,-0.743185618820355,64.45177525504816
34,2.2447855782246777,-4.15883563314874,-0.13787401695791723,6.451654243871172,-0.7487608507396296,23.312631710919053
35,4.637523551844843,-1.966099324658478,0.13413804620927805,6.740463463444911,-0.4466114440058375,44.05695068973456
36,11.316639648240148,-0.17146302235006644,0.5537606841557012,11.367837953275643,1.5805235154926418,113.81862374508249
37,10.168513714166178,-1.0153899613564308,0.12289019929790826,11.126288756307213,1.1334202516259766,100.92283535602375
38,7.237372285164482,-1.332979897121182,1.9876149713377262,8.654023281318388,-0.3862927924913378,73.53047837579139
39,13.471938674897892,1.9794106080313354,1.224997811063638,11.49974724837238,-1.0314243462646315,136.9308833936904
40,13.353495520442664,1.62964997748954,0.035372007518699636,11.749341400583383,0.00797904799772549,132.0079534438619
41,7.80108698392973,-0.005526209552296768,-0.5007287756918752,7.742804748200335,-0.7192642867928537,75.88488763364398
42,15.174559224884389,4.216987653516874,0.1440549416272951,10.916716745577263,-0.045972175936084006,153.77459082965038
43,11.050693105047829,1.474065797295694,-0.14610182756185094,9.554121941788852,-1.464851593010627,111.62245098472306
44,21.746566274454228,5.204797453592691,0.9213647996414722,16.523121967931388,1.011195960831406,216.77281696435588
45,13.76620104297051,1.8522506989613734,2.4217769833421565,11.903252097688954,-1.1121625869210685,139.00622895787384
