X1,X2,X3,X4,X5,Y
-0.6097100999919571,1.4900074742862437,4.000846965792917,-0.4765376953110908,3.0716023039150544,19.651506732989027
-0.7496710734805088,-0.5643896466482761,-4.460282726917891,-0.5947596717531471,1.6392680057401048,-35.93177726576293
2.2755374874527208,1.6437196226996427,2.151455583312001,0.15925197013719203,4.873523312804476,2.9853803744705556
-0.24739692540542038,0.07113842959108813,-0.1257406934592375,-0.1786522550829626,2.338170215542247,-11.647179925339033
-6.3781601197911355,-2.006884089873375,0.1760701146769197,-0.31744318255712434,2.7980790500574053,-32.53683264452753
2.9152817826839614,0.5545270053342087,4.164836888538848,0.7692482346170515,3.199452283666808,10.000267951649047
0.6423884087642802,0.9020534879068368,3.808862038828339,0.5335044695797626,0.3454884198812397,26.131365306700012
1.6345399919528232,1.0529214280642856,-0.9262711369852015,-0.3557652400413465,4.806693101214236,-18.08278505199135
0.01144350723838361,-1.4057709724703324,-3.464156156759649,0.29995464471072575,0.27100985543439315,-32.61280764186362
-3.862228953010215,-0.8793771582273574,4.565885521107098,0.19382668423094662,0.12142057596535694,13.549373841207341
-1.3041571182082712,0.5271007879272555,-0.2299661158675596,-0.7042208835346568,4.939775871270778,-20.59202430156703
-1.5227646074488201,1.6617495926508379,-0.45505487759052793,-1.3753283263177853,4.502608129001793,-7.679959155687738
0.3723055110059995,0.13644028848131143,-1.5802248937783414,-0.11669802810969535,4.080587701802681,-26.830244877217357
3.6865613472015735,1.5231892636841449,3.1876056338762004,0.39234538325345364,3.610429263460093,12.887014435269142
3.747434631389445,1.960172743470043,3.287900917780951,0.26531909230813083,0.9007430146673207,31.462664358441206
-3.1463898340294945,-0.8891879396182659,-4.459877708957942,-1.007630570049552,3.838127883098825,-50.88473202483461
-4.267567585723887,-0.7748423290075159,-0.6565345105919844,-0.898412304808613,1.9697125251852898,-20.897541528626675
0.9598105883260799,0.40922011742446923,0.4223958984439283,-0.004184535003267653,1.9990599396805657,-3.8657529598231113
2.6453938916776885,-1.7471722985479388,2.142790725726642,1.8558288131651153,3.1226319360122003,-22.097887983716998
-0.29349458517010674,0.05244870688866565,-3.0152145079525057,-0.2668690177423284,3.6631356858152317,-34.350173018160106
5.462536716234338,0.437079728743472,0.614368704455345,1.3929669538572789,0.00393155202969675,7.34551724357233
-0.7973150684886539,-0.6759071632599586,2.7974956950234966,0.8135617879031447,0.36906068825349636,5.268005010320576
-4.551525062131246,-1.8754907829487462,-7.744152640957357,-1.3419918003982227,2.3730498368328297,-69.0910670678276
-1.6932644731442545,-0.45452485983417323,2.7159097402577697,0.19208400048759883,1.5880883242198762,1.209476325676201
0.1741036512420382,0.7610570697596497,4.8048107542157155,0.5304477134036232,1.7190996463724546,22.925280778566144
-0.6891096199509299,0.22431644294040634,-2.039206660417465,-0.5298686455358458,2.627759327997871,-21.134174991593397
2.8379444847193787,1.3037025409132428,-5.391882258721259,-0.9638994488724435,1.9919882740497186,-23.893461907160063
-8.137781531361009,-1.7286332360253036,0.6690097003362214,-0.8121029920440377,3.0365651937993814,-29.263021441347398
1.8392634654428024,1.217380155675723,-0.006236833045404788,-0.4098175161836679,0.6999162295048567,8.586320856694128
2.8562551818330766,1.0366506337083403,7.189494188864052,1.2983878331318581,3.8985402054371936,26.923120390502877
2.375902652197753,1.4060491483324302,3.657711014881061,0.6858784744640658,2.7243386595622106,18.779578949570663
2.773756523456355,1.2838137632675004,6.592718427522704,0.8431406671889978,3.123171134233402,30.38135505523413
1.808248603053815,0.23181166925389973,-1.3578363233613149,0.26511437071080546,3.5917279465968264,-23.154595522598328
3.9063493460121443,-0.20209459655908227,2.343075067278492,1.1930377778678398,2.760283053029575,-4.1606176172840925
-3.39588728204321,-0.706431927555707,-5.920840876324638,-1.508882739795298,1.0071811546596847,-41.9699621182545
5.354867176129934,1.6890698322273399,6.3477774407117895,1.3962569885448368,3.7855726452637866,29.630776314311266
1.0026946507805627,1.082969630405081,8.295786177199522,1.0688475943089912,1.0743129826369335,47.066806716477856
-1.785199311050391,-0.37389678854977937,2.3022325856480013,-0.02515931487127787,1.1229052755660445,2.1688786864033265
1.6294769881938374,0.8649223153001088,-0.7758745456016382,0.029916274778754248,4.3476472017000685,-17.076629962795135
-1.411521817780835,-0.3582301166193134,2.8110185439976405,0.44514775364315373,3.154093422130157,-5.456769774585631
1.4720966485233158,-0.5213894576419993,0.5929803591136522,0.5955477839031027,0.465058660524319,-4.738715444023604
-2.1597712597639185,0.9450503472163958,-3.271732787544508,-1.5835558302777473,0.4881402576521693,-9.196458955788883
0.35362165949086966,-0.285650281065875,3.3846501144231103,0.49777710009723886,2.7282827443889253,0.23969503393236755
-4.116571189370531,-1.0889765783486292,0.14332634004150813,-0.2976431495370385,2.6210801408716593,-23.377354805200515
-3.7116043614681633,-1.0046464888389917,-3.1716828473712257,-0.9247310700111625,2.9924958148267207,-40.87666903932456
6.723559946223759,0.6359739677142473,-1.9986162805184984,1.2380706771091337,1.4288847979405723,-10.834487106918155
1.2076261509558939,-1.5321496849512861,-0.2793584823991352,0.8166502744785065,3.438623871265118,-33.951100841396155
-1.2647736356946344,-0.30163762665254823,-1.177580913669685,-0.6974747865101447,4.731288501958152,-32.447578550743486
-5.097331354200168,0.5543402547743923,-2.5544881617393047,-2.1633606436614263,3.5470471439614726,-24.74515721674472
-2.5276680451661084,-0.5785653902854038,-4.066229231111024,-1.2627378013212094,1.0447172089059915,-31.282779659225252
-0.5791341919115572,0.7818817818894067,-0.7151191688109926,-0.8422462797098814,0.8303037388142437,0.004911050951364834
2.5424576770643568,-0.5754106221318709,5.630377983597186,1.8476606574336056,2.146061581143842,11.667607666486106
2.857181268620151,-0.25982610245553656,-0.1728563305852875,0.7182228475783711,1.3794096317416293,-10.344540533064425
3.8389504406861468,-0.7362847396839333,5.861262827171972,2.288693799492828,0.16582209138477744,21.17329741545713
-2.3278470461847984,0.33147466510054197,-0.005839292223025927,-0.9801703852670058,0.00040119091230417236,3.268233720397873
